identifier:ID,:LABEL,name:string,technology:string,measurement:string,timepoint:string,material_id_1:string,material_name_1:string
OSD-679_OCT_MT78_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT78_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT271_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT271_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_MT272_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT272_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT158_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT158_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT154_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT154_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_FT102_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for FT102_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_FT103_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for FT103_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_FT81_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for FT81_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_FT50_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for FT50_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT130_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT130_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT336_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT336_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT319_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT319_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT334_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT334_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_MT365_OD_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT365_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004549,Right Eye
OSD-679_OCT_MT334_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT334_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT361_OS_End_of_Hindlimb_Unloading,Assay,Total Retinal Thickness assay for MT361_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Hindlimb_Unloading,UBERON:0004548,Left Eye
OSD-679_OCT_MT299_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT299_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT297_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT297_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT302_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT302_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT303_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT303_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT150_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT150_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT154_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT154_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT157_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT157_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT302_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT302_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT76_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT76_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT95_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for FT95_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT135_OD_End_of_Recovery,Assay,Total Retinal Thickness assay for MT135_OD,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004549,Right Eye
OSD-679_OCT_MT135_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT135_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT137_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT137_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT138_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT138_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_MT324_OS_End_of_Recovery,Assay,Total Retinal Thickness assay for MT324_OS,Optical Coherence Tomography,Total Retinal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
OSD-679_OCT_FT149_OS_End_of_Recovery,Assay,Choroidal Thickness assay for FT149_OS,Optical Coherence Tomography,Choroidal Thickness,End_of_Recovery,UBERON:0004548,Left Eye
